,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,engine-type,num-of-cylinders,fuel-system,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,engine-type,num-of-cylinders,fuel-system,lnprice
158,103.3,174.6,64.6,59.8,2535,122,3.35,3.46,8.5,88.0,5000.0,24,30,plymouth,gas,std,four,wagon,fwd,front,ohc,cuatro-o-menos,2bbl,0.7301935745210025,0.04799378254081929,-0.49225964025908603,2.3129833597503158,-0.015640833039557968,-0.05432601161634132,-0.01972939874912505,0.6635157491849305,-0.3884393560480282,-0.37103155398438886,-0.3322199160454325,-0.30982948769962243,-0.07226258082487372,14.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,9.096163326913784
159,95.9,173.2,66.3,50.2,2818,156,3.59,3.86,7.0,145.0,5000.0,19,24,plymouth,gas,turbo,two,hatchback,rwd,front,ohc,cuatro-o-menos,spdi,-0.4684604492790686,-0.061038745746644425,0.288922519311912,-1.452110367015783,0.5437722159582248,0.774272595466545,0.7279109749019587,1.862189289300724,-0.7581664148426192,1.108336460736229,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,14.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,6.0,9.454383987398135
160,94.5,168.9,68.3,50.2,2778,151,3.94,3.11,9.5,143.0,5500.0,19,27,porsche,gas,std,two,hatchback,rwd,front,ohc,cuatro-o-menos,mpfi,-0.6952328321601643,-0.3959243683438517,1.20796035410132,-1.452110367015783,0.46470323376772543,0.6524198591308265,1.8182198531431237,-0.38532359841638936,-0.14195465018496756,1.056428811096909,0.6665372220809308,-0.9983394603654501,-0.4851916141098675,15.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,5.0,9.999615579630348
161,89.5,168.9,65.0,51.6,2756,194,3.74,2.9,9.5,207.0,5900.0,17,25,porsche,gas,std,two,hardtop,rwd,rear,ohcf,cinco-seis,mpfi,-1.5051341995926457,-0.3959243683438517,-0.30845207330120183,-0.9030341985290606,0.42121529356295084,1.7003533916180062,1.1951862084338876,-1.014627206977181,-0.14195465018496756,2.7174735995551464,1.4655429325820215,-1.273743449431781,-0.7604776362998633,15.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,10.389856535868129
162,89.5,168.9,65.0,51.6,2756,194,3.74,2.9,9.5,207.0,5900.0,17,25,porsche,gas,std,two,hardtop,rwd,rear,ohcf,cinco-seis,mpfi,-1.5051341995926457,-0.3959243683438517,-0.30845207330120183,-0.9030341985290606,0.42121529356295084,1.7003533916180062,1.1951862084338876,-1.014627206977181,-0.14195465018496756,2.7174735995551464,1.4655429325820215,-1.273743449431781,-0.7604776362998633,15.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,10.434938994095775
163,89.5,168.9,65.0,51.6,2800,194,3.74,2.9,9.5,207.0,5900.0,17,25,porsche,gas,std,two,convertible,rwd,rear,ohcf,cinco-seis,mpfi,-1.5051341995926457,-0.3959243683438517,-0.30845207330120183,-0.9030341985290606,0.5081911739725001,1.7003533916180062,1.1951862084338876,-1.014627206977181,-0.14195465018496756,2.7174735995551464,1.4655429325820215,-1.273743449431781,-0.7604776362998633,15.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,5.0,10.519429662187102
164,98.4,175.7,72.3,50.5,3366,203,3.94,3.11,10.0,288.0,5750.0,17,28,porsche,gas,std,two,hatchback,rwd,front,dohcv,ocho-doce,mpfi,-0.0635097655628279,0.1336621976238257,3.0460360236801356,-1.3344511880543435,1.6270172719680656,1.9196883170222996,1.8182198531431237,-0.38532359841638936,-0.018712297253437236,4.819733409947603,1.1659157911441125,-1.273743449431781,-0.34754860301486956,15.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,5.0,
165,96.1,181.5,66.5,55.2,2579,132,3.46,3.9,8.7,,,23,31,renault,gas,std,four,wagon,fwd,front,ohc,cuatro-o-menos,mpfi,-0.4360643945817712,0.5853683862433173,0.3808263027908541,0.5088759490082279,0.0713350473699913,0.18937946105509584,0.3229391058409549,1.9820566433123035,-0.33914241487541624,-0.18935478024676916,0.06728293920511279,-0.44753148223278794,0.0653804302701242,16.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,5.0,9.137231900155545
166,96.1,176.8,66.6,50.5,2460,132,3.46,3.9,8.7,,,23,31,renault,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,mpfi,-0.4360643945817712,0.21933061270683432,0.4267781945303219,-1.3344511880543435,-0.16389517464674422,0.18937946105509584,0.3229391058409549,1.9820566433123035,-0.33914241487541624,-0.18935478024676916,0.06728293920511279,-0.44753148223278794,0.0653804302701242,16.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,5.0,9.199784858036667
167,99.1,186.6,66.5,56.1,2658,121,3.54,3.07,9.31,110.0,5250.0,21,28,saab,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,mpfi,0.04987642587771766,0.982558310719076,0.3808263027908541,0.8618534858925493,0.22749628719622747,-0.07869655888348503,0.57215256372465,-0.5051909524279689,-0.18878674429894896,0.19995259204813026,0.16715865301774913,-0.722935471299119,-0.34754860301486956,17.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,5.0,9.380083146563278
168,99.1,186.6,66.5,56.1,2695,121,3.54,3.07,9.3,110.0,5250.0,21,28,saab,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,0.04987642587771766,0.982558310719076,0.3808263027908541,0.8618534858925493,0.30063509572243935,-0.07869655888348503,0.57215256372465,-0.5051909524279689,-0.1912515913575795,0.19995259204813026,0.16715865301774913,-0.722935471299119,-0.34754860301486956,17.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,9.406729185981574
169,99.1,186.6,66.5,56.1,2707,121,2.54,2.07,9.3,110.0,5250.0,21,28,saab,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,mpfi,0.04987642587771766,0.982558310719076,0.3808263027908541,0.8618534858925493,0.32435579037958917,-0.07869655888348503,-2.543015659821535,-3.5018748027174533,-0.1912515913575795,0.19995259204813026,0.16715865301774913,-0.722935471299119,-0.34754860301486956,17.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,5.0,9.618468597503831
170,99.1,186.6,66.5,56.1,2758,121,3.54,3.07,9.3,110.0,5250.0,21,28,saab,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,0.04987642587771766,0.982558310719076,0.3808263027908541,0.8618534858925493,0.4251687426724758,-0.07869655888348503,0.57215256372465,-0.5051909524279689,-0.1912515913575795,0.19995259204813026,0.16715865301774913,-0.722935471299119,-0.34754860301486956,17.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,9.649240256170584
171,99.1,186.6,66.5,56.1,2808,121,3.54,3.07,9.0,160.0,5500.0,19,26,saab,gas,turbo,two,hatchback,fwd,front,dohc,cuatro-o-menos,mpfi,0.04987642587771766,0.982558310719076,0.3808263027908541,0.8618534858925493,0.5240049704105999,-0.07869655888348503,0.57215256372465,-0.5051909524279689,-0.26519700311649785,1.4976438330311284,0.6665372220809308,-0.9983394603654501,-0.6228346252048654,17.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,9.806425839692997
172,99.1,186.6,66.5,56.1,2847,121,3.54,3.07,9.0,160.0,5500.0,19,26,saab,gas,turbo,four,sedan,fwd,front,dohc,cuatro-o-menos,mpfi,0.04987642587771766,0.982558310719076,0.3808263027908541,0.8618534858925493,0.6010972280463368,-0.07869655888348503,0.57215256372465,-0.5051909524279689,-0.26519700311649785,1.4976438330311284,0.6665372220809308,-0.9983394603654501,-0.6228346252048654,17.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,9.831991550831058
173,93.7,156.9,63.4,53.7,2050,97,3.62,2.36,9.0,69.0,4900.0,31,36,subaru,gas,std,two,hatchback,fwd,front,ohcf,cuatro-o-menos,2bbl,-0.8248170509493609,-1.3304888965221084,-1.0436823411327287,-0.07941994579897545,-0.9743522420993623,-0.6635896932949342,0.821366021608345,-2.6328364861335025,-0.26519700311649785,-0.8641542255579281,-0.5319713436707052,0.6540844740325362,0.7535954857451138,18.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,8.540519016719735
174,93.7,157.9,63.6,53.7,2120,108,3.62,2.64,8.7,73.0,4400.0,26,31,subaru,gas,std,two,hatchback,fwd,front,ohcf,cuatro-o-menos,2bbl,-0.8248170509493609,-1.2526085191739202,-0.9517785576537867,-0.07941994579897545,-0.8359815232659885,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.33914241487541624,-0.7603389262792882,-1.5307284817970686,-0.034425498633291376,0.0653804302701242,18.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,8.86120833720818
175,93.3,157.3,63.8,55.7,2240,108,3.62,2.64,8.7,73.0,4400.0,26,31,subaru,gas,std,two,hatchback,4wd,front,ohcf,cuatro-o-menos,2bbl,-0.8896091603439603,-1.2993367455828326,-0.8598747741748479,0.7049745806106289,-0.5987745766944905,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.33914241487541624,-0.7603389262792882,-1.5307284817970686,-0.034425498633291376,0.0653804302701242,18.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,8.936298185228436
176,97.2,172.0,65.4,52.5,2145,108,3.62,2.64,9.5,82.0,4800.0,32,37,subaru,gas,std,four,sedan,fwd,front,ohcf,cuatro-o-menos,2bbl,-0.2578860937466239,-0.1544951985644692,-0.12464450634331763,-0.5500566616447392,-0.7865634093969265,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.14195465018496756,-0.5267545029023486,-0.7317227712959778,0.7917864685657018,0.8912384968401117,18.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,1.0,8.871505346165781
177,97.2,172.0,65.4,52.5,2190,108,3.62,2.64,9.5,82.0,4400.0,28,33,subaru,gas,std,four,sedan,fwd,front,ohcf,cuatro-o-menos,2bbl,-0.2578860937466239,-0.1544951985644692,-0.12464450634331763,-0.5500566616447392,-0.6976108044326147,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.14195465018496756,-0.5267545029023486,-1.5307284817970686,0.24097849043303965,0.34066645246012006,18.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,1.0,8.958668737047434
178,97.2,172.0,65.4,52.5,2340,108,3.62,2.64,9.0,94.0,5200.0,26,32,subaru,gas,std,four,sedan,fwd,front,ohcf,cuatro-o-menos,mpfi,-0.2578860937466239,-0.1544951985644692,-0.12464450634331763,-0.5500566616447392,-0.4011021212182422,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.26519700311649785,-0.2153086050664291,0.06728293920511279,-0.034425498633291376,0.20302344136512213,18.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,5.0,9.206332350578643
179,97.0,172.0,65.4,54.3,2385,108,3.62,2.64,9.0,82.0,4800.0,24,25,subaru,gas,std,four,sedan,4wd,front,ohcf,cuatro-o-menos,2bbl,-0.29028214844392364,-0.1544951985644692,-0.12464450634331763,0.15589841212390362,-0.31214951625393045,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.26519700311649785,-0.5267545029023486,-0.7317227712959778,-0.30982948769962243,-0.7604776362998633,18.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,9.130539301772627
180,97.0,172.0,65.4,54.3,2510,108,3.62,2.64,7.7,111.0,4800.0,24,29,subaru,gas,turbo,four,sedan,4wd,front,ohcf,cuatro-o-menos,mpfi,-0.29028214844392364,-0.1544951985644692,-0.12464450634331763,0.15589841212390362,-0.06505894690862005,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.5856271207384767,0.2259064168677902,-0.7317227712959778,-0.30982948769962243,-0.20990559191987163,18.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,5.0,9.32892308780313
181,97.0,173.5,65.4,53.0,2290,108,3.62,2.64,9.0,82.0,4800.0,28,32,subaru,gas,std,four,wagon,fwd,front,ohcf,cuatro-o-menos,2bbl,-0.29028214844392364,-0.03767463254218712,-0.12464450634331763,-0.3539580300423381,-0.49993834895636635,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.26519700311649785,-0.5267545029023486,-0.7317227712959778,0.24097849043303965,0.20302344136512213,18.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,1.0,8.917712757131387
182,97.0,173.5,65.4,53.0,2455,108,3.62,2.64,9.0,94.0,5200.0,25,31,subaru,gas,std,four,wagon,fwd,front,ohcf,cuatro-o-menos,mpfi,-0.29028214844392364,-0.03767463254218712,-0.12464450634331763,-0.3539580300423381,-0.17377879742055663,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.26519700311649785,-0.2153086050664291,0.06728293920511279,-0.1721274931664569,0.0653804302701242,18.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,5.0,9.2299469016151
183,96.9,173.6,65.4,54.9,2420,108,3.62,2.64,9.0,82.0,4800.0,23,29,subaru,gas,std,four,wagon,4wd,front,ohcf,cuatro-o-menos,2bbl,-0.3064801757925723,-0.029886594807368758,-0.12464450634331763,0.3912167700467855,-0.24296415683724354,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.26519700311649785,-0.5267545029023486,-0.7317227712959778,-0.44753148223278794,-0.20990559191987163,18.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,8.98882050177807
184,96.9,173.6,65.4,54.9,2650,108,3.62,2.64,7.7,111.0,4800.0,23,23,subaru,gas,turbo,four,wagon,4wd,front,ohcf,cuatro-o-menos,mpfi,-0.3064801757925723,-0.029886594807368758,-0.12464450634331763,0.3912167700467855,0.2116824907581276,-0.39551367335635335,0.821366021608345,-1.7937650080524463,-0.5856271207384767,0.2259064168677902,-0.7317227712959778,-0.44753148223278794,-1.035763658489859,18.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,2.0,5.0,9.366831168735615
185,95.7,158.7,63.6,54.5,1985,92,3.05,3.03,9.0,62.0,4800.0,35,39,toyota,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-1.1903042172953713,-0.9517785576537867,0.23433786476486518,-1.1028393381589237,-0.7854424296306528,-0.9542798658129814,-0.6250583064395483,-0.26519700311649785,-1.045830999295548,-0.7317227712959778,1.2048924521651982,1.1665245190301077,19.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,8.584477938221834
186,95.7,158.7,63.6,54.5,2040,92,3.05,3.03,9.0,62.0,4800.0,31,38,toyota,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-1.1903042172953713,-0.9517785576537867,0.23433786476486518,-0.9941194876469872,-0.7854424296306528,-0.9542798658129814,-0.6250583064395483,-0.26519700311649785,-1.045830999295548,-0.7317227712959778,0.6540844740325362,1.0288815079351097,19.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,8.754318540250866
187,95.7,158.7,63.6,54.5,2015,92,3.05,3.03,9.0,62.0,4800.0,31,38,toyota,gas,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-1.1903042172953713,-0.9517785576537867,0.23433786476486518,-1.0435376015160494,-0.7854424296306528,-0.9542798658129814,-0.6250583064395483,-0.26519700311649785,-1.045830999295548,-0.7317227712959778,0.6540844740325362,1.0288815079351097,19.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,8.77770959579525
188,95.7,169.7,63.6,59.1,2280,92,3.05,3.03,9.0,62.0,4800.0,31,37,toyota,gas,std,four,wagon,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.3336200664653026,-0.9517785576537867,2.0384452755069558,-0.5197055945039912,-0.7854424296306528,-0.9542798658129814,-0.6250583064395483,-0.26519700311649785,-1.045830999295548,-0.7317227712959778,0.6540844740325362,0.8912384968401117,19.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,8.841881989497114
189,95.7,169.7,63.6,59.1,2290,92,3.05,3.03,9.0,62.0,4800.0,27,32,toyota,gas,std,four,wagon,4wd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.3336200664653026,-0.9517785576537867,2.0384452755069558,-0.49993834895636635,-0.7854424296306528,-0.9542798658129814,-0.6250583064395483,-0.26519700311649785,-1.045830999295548,-0.7317227712959778,0.10327649589987414,0.20302344136512213,19.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,8.974364841846596
190,95.7,169.7,63.6,59.1,3110,92,3.05,3.03,9.0,62.0,4800.0,27,32,toyota,gas,std,four,wagon,4wd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.3336200664653026,-0.9517785576537867,2.0384452755069558,1.1209757859488698,-0.7854424296306528,-0.9542798658129814,-0.6250583064395483,-0.26519700311649785,-1.045830999295548,-0.7317227712959778,0.10327649589987414,0.20302344136512213,19.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,9.080003870248179
191,95.7,166.3,64.4,53.0,2081,98,3.19,3.03,9.0,70.0,4800.0,30,37,toyota,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.5984133494491402,-0.5841634237380215,-0.3539580300423381,-0.9130737809017253,-0.6392191460277905,-0.5181563145165151,-0.6250583064395483,-0.26519700311649785,-0.8382004007382682,-0.7317227712959778,0.5163824794993707,0.8912384968401117,19.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,8.844768827529695
192,95.7,166.3,64.4,52.8,2109,98,3.19,3.03,9.0,70.0,4800.0,30,37,toyota,gas,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.5984133494491402,-0.5841634237380215,-0.43239748268329964,-0.8577254933683758,-0.6392191460277905,-0.5181563145165151,-0.6250583064395483,-0.26519700311649785,-0.8382004007382682,-0.7317227712959778,0.5163824794993707,0.8912384968401117,19.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,8.881558488638976
193,95.7,166.3,64.4,53.0,2275,110,3.27,3.35,22.5,56.0,4500.0,34,36,toyota,diesel,std,four,sedan,fwd,front,ohc,cuatro-o-menos,idi,-0.5008565039763684,-0.5984133494491402,-0.5841634237380215,-0.3539580300423381,-0.5295892172778036,-0.3467725788220659,-0.2689428566328201,0.33388052565308757,3.062346526034821,-1.2015539482135076,-1.3309770541717958,1.0671904576320328,0.7535954857451138,19.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,8.974364841846596
194,95.7,166.3,64.4,52.8,2275,110,3.27,3.35,22.5,56.0,4500.0,38,47,toyota,diesel,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,idi,-0.5008565039763684,-0.5984133494491402,-0.5841634237380215,-0.43239748268329964,-0.5295892172778036,-0.3467725788220659,-0.2689428566328201,0.33388052565308757,3.062346526034821,-1.2015539482135076,-1.3309770541717958,1.6179984357646948,2.267668607790091,19.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,8.960339366492091
195,95.7,166.3,64.4,53.0,2094,98,3.19,3.03,9.0,70.0,4800.0,38,47,toyota,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.5984133494491402,-0.5841634237380215,-0.3539580300423381,-0.887376361689813,-0.6392191460277905,-0.5181563145165151,-0.6250583064395483,-0.26519700311649785,-0.8382004007382682,-0.7317227712959778,1.6179984357646948,2.267668607790091,19.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,8.953898535260459
196,95.7,166.3,64.4,52.8,2122,98,3.19,3.03,9.0,70.0,4800.0,28,34,toyota,gas,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.5984133494491402,-0.5841634237380215,-0.43239748268329964,-0.8320280741564635,-0.6392191460277905,-0.5181563145165151,-0.6250583064395483,-0.26519700311649785,-0.8382004007382682,-0.7317227712959778,0.24097849043303965,0.478309463555118,19.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,9.03097444300786
197,95.7,166.3,64.4,52.8,2140,98,3.19,3.03,9.0,70.0,4800.0,28,34,toyota,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5008565039763684,-0.5984133494491402,-0.5841634237380215,-0.43239748268329964,-0.7964470321707389,-0.6392191460277905,-0.5181563145165151,-0.6250583064395483,-0.26519700311649785,-0.8382004007382682,-0.7317227712959778,0.24097849043303965,0.478309463555118,19.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,9.133243321591216
198,94.5,168.7,64.0,52.6,2169,98,3.19,3.03,9.0,70.0,4800.0,29,34,toyota,gas,std,two,sedan,rwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.41150044381349066,-0.7679709906959058,-0.5108369353242584,-0.7391220200826268,-0.6392191460277905,-0.5181563145165151,-0.6250583064395483,-0.26519700311649785,-0.8382004007382682,-0.7317227712959778,0.37868048496620516,0.478309463555118,19.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,8.994420665751292
199,94.5,168.7,64.0,52.6,2204,98,3.19,3.03,9.0,70.0,4800.0,29,34,toyota,gas,std,two,hatchback,rwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.41150044381349066,-0.7679709906959058,-0.5108369353242584,-0.6699366606659399,-0.6392191460277905,-0.5181563145165151,-0.6250583064395483,-0.26519700311649785,-0.8382004007382682,-0.7317227712959778,0.37868048496620516,0.478309463555118,19.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,9.016512874996026
200,94.5,168.7,64.0,52.6,2265,98,3.24,3.08,9.4,112.0,6600.0,26,29,toyota,gas,std,two,sedan,rwd,front,dohc,cuatro-o-menos,mpfi,-0.6952328321601643,-0.41150044381349066,-0.7679709906959058,-0.5108369353242584,-0.5493564628254285,-0.6392191460277905,-0.362397903339205,-0.4752241139250733,-0.16660312077127354,0.2518602416874502,2.86380292595893,-0.034425498633291376,-0.20990559191987163,19.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,9.13755460225053
201,94.5,168.7,64.0,52.6,2300,98,3.24,3.08,9.4,112.0,6600.0,26,29,toyota,gas,std,two,hatchback,rwd,front,dohc,cuatro-o-menos,mpfi,-0.6952328321601643,-0.41150044381349066,-0.7679709906959058,-0.5108369353242584,-0.48017110340874153,-0.6392191460277905,-0.362397903339205,-0.4752241139250733,-0.16660312077127354,0.2518602416874502,2.86380292595893,-0.034425498633291376,-0.20990559191987163,19.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,9.16303909885817
202,98.4,176.2,65.6,52.0,2540,146,3.62,3.5,9.3,116.0,4800.0,24,30,toyota,gas,std,two,hardtop,rwd,front,ohc,cuatro-o-menos,mpfi,-0.0635097655628279,0.17260238629791974,-0.03274072286438206,-0.7461552932471402,-0.005757210265745553,0.5305671227951079,0.821366021608345,0.78338310319651,-0.1912515913575795,0.35567554096609,-0.7317227712959778,-0.30982948769962243,-0.07226258082487372,19.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,5.0,9.041803370152845
203,98.4,176.2,65.6,52.0,2536,146,3.62,3.5,9.3,116.0,4800.0,24,30,toyota,gas,std,two,hardtop,rwd,front,ohc,cuatro-o-menos,mpfi,-0.0635097655628279,0.17260238629791974,-0.03274072286438206,-0.7461552932471402,-0.013664108484795486,0.5305671227951079,0.821366021608345,0.78338310319651,-0.1912515913575795,0.35567554096609,-0.7317227712959778,-0.30982948769962243,-0.07226258082487372,19.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,5.0,9.173572647783969
204,98.4,176.2,65.6,52.0,2551,146,3.62,3.5,9.3,116.0,4800.0,24,30,toyota,gas,std,two,hatchback,rwd,front,ohc,cuatro-o-menos,mpfi,-0.0635097655628279,0.17260238629791974,-0.03274072286438206,-0.7461552932471402,0.015986759836641763,0.5305671227951079,0.821366021608345,0.78338310319651,-0.1912515913575795,0.35567554096609,-0.7317227712959778,-0.30982948769962243,-0.07226258082487372,19.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,5.0,9.20923976653215
205,98.4,176.2,65.6,52.0,2679,146,3.62,3.5,9.3,116.0,4800.0,24,30,toyota,gas,std,two,hardtop,rwd,front,ohc,cuatro-o-menos,mpfi,-0.0635097655628279,0.17260238629791974,-0.03274072286438206,-0.7461552932471402,0.26900750284623964,0.5305671227951079,0.821366021608345,0.78338310319651,-0.1912515913575795,0.35567554096609,-0.7317227712959778,-0.30982948769962243,-0.07226258082487372,19.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,5.0,9.323579767582693
206,98.4,176.2,65.6,52.0,2714,146,3.62,3.5,9.3,116.0,4800.0,24,30,toyota,gas,std,two,hatchback,rwd,front,ohc,cuatro-o-menos,mpfi,-0.0635097655628279,0.17260238629791974,-0.03274072286438206,-0.7461552932471402,0.33819286226292655,0.5305671227951079,0.821366021608345,0.78338310319651,-0.1912515913575795,0.35567554096609,-0.7317227712959778,-0.30982948769962243,-0.07226258082487372,19.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,5.0,9.354354132115088
207,98.4,176.2,65.6,53.0,2975,146,3.62,3.5,9.3,116.0,4800.0,24,30,toyota,gas,std,two,convertible,rwd,front,ohc,cuatro-o-menos,mpfi,-0.0635097655628279,0.17260238629791974,-0.03274072286438206,-0.3539580300423381,0.8541179710559347,0.5305671227951079,0.821366021608345,0.78338310319651,-0.1912515913575795,0.35567554096609,-0.7317227712959778,-0.30982948769962243,-0.07226258082487372,19.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,5.0,9.77956697061665
208,102.4,175.6,66.5,54.9,2326,122,3.31,3.54,8.7,92.0,4200.0,29,34,toyota,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,0.5844113283831572,0.12587415988900735,0.3808263027908541,0.3912167700467855,-0.42877626498491694,-0.05432601161634132,-0.14433612769097257,0.9032504572080894,-0.33914241487541624,-0.26721625470574906,-1.9302313370476138,0.37868048496620516,0.478309463555118,19.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,9.09918532261002
209,102.4,175.6,66.5,54.9,2480,110,3.27,3.35,22.5,73.0,4500.0,30,33,toyota,diesel,turbo,four,sedan,fwd,front,ohc,cuatro-o-menos,idi,0.5844113283831572,0.12587415988900735,0.3808263027908541,0.3912167700467855,-0.12436068355149454,-0.3467725788220659,-0.2689428566328201,0.33388052565308757,3.062346526034821,-0.7603389262792882,-1.3309770541717958,0.5163824794993707,0.34066645246012006,19.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,9.277812087091196
